visita_id,cliente_id,data_visita,canal,dispositivo
2070,213,2023-09-04,Email,Mobile
2071,213,2023-07-15,Orgânico,Mobile
2072,213,2023-02-11,Anúncio,Mobile
2073,214,2022-01-15,Redes Sociais,Mobile
2074,214,2023-12-24,Email,Mobile
2075,214,2023-09-06,Email,Desktop
2076,214,2024-12-04,Redes Sociais,Mobile
2077,214,2022-11-27,Orgânico,Mobile
2078,214,2024-12-24,Redes Sociais,Mobile
2079,214,2024-11-19,Anúncio,Desktop
2080,214,2022-11-16,Anúncio,Mobile
2081,214,2022-04-15,Email,Mobile
2082,215,2023-10-22,Orgânico,Mobile
2083,215,2023-08-22,Orgânico,Mobile
2084,215,2023-10-03,Anúncio,Desktop
2085,215,2023-04-07,Email,Desktop
2086,215,2023-02-14,Redes Sociais,Mobile
2087,215,2022-09-28,Anúncio,Mobile
2088,215,2023-01-20,Email,Mobile
2089,215,2022-08-08,Orgânico,Mobile
2090,215,2023-07-18,Email,Desktop
2091,215,2022-04-06,Orgânico,Mobile
2092,216,2024-08-25,Redes Sociais,Desktop
2093,216,2022-04-21,Anúncio,Desktop
2094,216,2023-02-21,Anúncio,Desktop
2095,216,2024-03-13,Redes Sociais,Desktop
2096,216,2023-12-08,Redes Sociais,Desktop
2097,216,2023-04-20,Redes Sociais,Mobile
2098,216,2022-04-21,Anúncio,Mobile
2099,217,2022-05-12,Orgânico,Mobile
2100,217,2022-04-08,Email,Mobile
2101,217,2024-10-21,Email,Desktop
2102,217,2023-10-14,Orgânico,Mobile
2103,217,2022-02-13,Redes Sociais,Desktop
2104,217,2024-12-03,Anúncio,Desktop
2105,217,2022-06-11,Orgânico,Mobile
2106,217,2022-05-12,Email,Desktop
2107,217,2023-04-19,Email,Desktop
2108,217,2023-12-07,Redes Sociais,Mobile
2109,217,2022-10-02,Redes Sociais,Mobile
2110,217,2022-08-31,Email,Desktop
2111,217,2023-06-06,Redes Sociais,Desktop
2112,218,2023-06-19,Anúncio,Desktop
2113,218,2022-01-26,Anúncio,Mobile
2114,218,2022-11-18,Redes Sociais,Mobile
2115,218,2022-02-24,Email,Mobile
2116,218,2023-10-30,Redes Sociais,Mobile
2117,218,2023-08-22,Email,Mobile
2118,218,2022-11-29,Redes Sociais,Mobile
2119,218,2024-08-01,Redes Sociais,Mobile
2120,218,2024-08-07,Anúncio,Desktop
2121,218,2023-04-12,Email,Desktop
2122,218,2024-09-08,Redes Sociais,Mobile
2123,218,2023-07-05,Anúncio,Mobile
2124,218,2022-10-23,Orgânico,Desktop
2125,218,2024-10-15,Email,Desktop
2126,218,2023-03-31,Email,Desktop
2127,219,2024-01-09,Orgânico,Desktop
2128,219,2022-08-21,Anúncio,Desktop
2129,219,2024-10-20,Anúncio,Mobile
2130,219,2023-04-26,Anúncio,Desktop
2131,219,2024-08-30,Redes Sociais,Desktop
2132,219,2022-12-01,Anúncio,Desktop
2133,219,2024-05-24,Email,Mobile
2134,219,2022-12-30,Email,Desktop
2135,219,2023-07-14,Orgânico,Mobile
2136,219,2024-05-23,Redes Sociais,Desktop
2137,219,2024-09-25,Orgânico,Desktop
2138,219,2023-05-24,Email,Mobile
2139,220,2024-04-28,Email,Mobile
2140,220,2024-06-16,Redes Sociais,Desktop
2141,220,2022-10-13,Email,Desktop
2142,220,2024-03-29,Orgânico,Mobile
2143,220,2024-10-14,Email,Mobile
2144,220,2022-01-13,Redes Sociais,Desktop
2145,220,2023-08-09,Email,Desktop
2146,220,2023-03-24,Email,Desktop
2147,220,2024-04-20,Redes Sociais,Desktop
2148,220,2024-06-07,Redes Sociais,Desktop
2149,220,2024-11-02,Orgânico,Mobile
2150,220,2024-09-14,Redes Sociais,Mobile
2151,220,2022-10-29,Anúncio,Mobile
2152,220,2023-04-05,Email,Mobile
2153,220,2024-07-20,Redes Sociais,Mobile
2154,220,2023-08-02,Orgânico,Mobile
2155,221,2024-08-17,Anúncio,Mobile
2156,221,2022-11-30,Email,Mobile
2157,221,2024-12-13,Anúncio,Mobile
2158,221,2023-09-24,Redes Sociais,Mobile
2159,221,2024-09-08,Email,Mobile
2160,221,2023-07-13,Anúncio,Mobile
2161,221,2022-06-07,Email,Mobile
2162,221,2024-06-07,Email,Desktop
2163,221,2023-10-24,Orgânico,Mobile
2164,221,2023-11-08,Orgânico,Mobile
2165,221,2023-07-12,Orgânico,Mobile
2166,221,2024-12-06,Orgânico,Mobile
2167,221,2023-05-02,Redes Sociais,Desktop
2168,221,2023-06-08,Email,Mobile
2169,221,2024-10-26,Orgânico,Desktop
2170,221,2024-05-07,Orgânico,Mobile
2171,221,2023-11-17,Email,Desktop
2172,221,2024-07-28,Redes Sociais,Desktop
2173,221,2022-02-21,Email,Desktop
2174,222,2023-06-25,Redes Sociais,Mobile
2175,222,2024-03-01,Orgânico,Desktop
2176,222,2023-02-23,Redes Sociais,Mobile
2177,222,2024-05-13,Anúncio,Mobile
2178,222,2022-06-09,Anúncio,Desktop
2179,222,2022-08-12,Email,Desktop
2180,222,2022-01-20,Email,Desktop
2181,222,2022-02-27,Orgânico,Mobile
2182,222,2023-12-24,Email,Desktop
2183,222,2023-09-07,Anúncio,Desktop
2184,222,2023-09-14,Email,Desktop
2185,222,2024-11-09,Anúncio,Desktop
2186,222,2022-05-13,Orgânico,Desktop
2187,223,2024-06-10,Email,Mobile
2188,223,2023-08-15,Redes Sociais,Mobile
2189,224,2022-10-16,Orgânico,Desktop
2190,224,2024-10-09,Redes Sociais,Desktop
2191,224,2022-01-07,Email,Desktop
2192,224,2023-06-20,Anúncio,Desktop
2193,224,2022-08-04,Email,Mobile
2194,224,2024-12-13,Anúncio,Desktop
2195,224,2024-04-27,Redes Sociais,Desktop
2196,224,2022-02-14,Orgânico,Desktop
2197,224,2024-06-14,Redes Sociais,Desktop
2198,224,2023-11-27,Redes Sociais,Desktop
2199,224,2022-11-14,Anúncio,Mobile
2200,224,2022-12-31,Redes Sociais,Desktop
2201,224,2023-01-08,Email,Desktop
2202,224,2022-09-02,Orgânico,Mobile
2203,225,2023-04-23,Orgânico,Mobile
2204,225,2023-12-07,Email,Desktop
2205,225,2023-06-15,Anúncio,Desktop
2206,225,2022-09-11,Orgânico,Desktop
2207,225,2023-10-23,Anúncio,Mobile
2208,225,2024-11-02,Redes Sociais,Mobile
2209,225,2022-03-29,Email,Desktop
2210,225,2022-02-15,Email,Mobile
2211,225,2024-07-21,Redes Sociais,Mobile
2212,225,2024-01-15,Anúncio,Mobile
2213,225,2024-02-02,Anúncio,Desktop
2214,225,2024-01-14,Anúncio,Desktop
2215,225,2023-07-12,Redes Sociais,Desktop
2216,226,2022-01-03,Email,Mobile
2217,226,2022-06-06,Redes Sociais,Desktop
2218,226,2023-05-26,Orgânico,Desktop
2219,226,2023-11-18,Anúncio,Mobile
2220,226,2023-07-25,Redes Sociais,Mobile
2221,226,2022-08-27,Anúncio,Mobile
2222,226,2023-08-30,Redes Sociais,Mobile
2223,226,2022-11-30,Orgânico,Mobile
2224,227,2024-03-11,Orgânico,Desktop
2225,227,2022-01-16,Email,Desktop
2226,227,2023-01-11,Anúncio,Desktop
2227,227,2023-09-12,Orgânico,Mobile
2228,227,2024-04-03,Email,Desktop
2229,227,2023-02-22,Redes Sociais,Mobile
2230,227,2023-07-22,Email,Desktop
2231,227,2022-08-19,Email,Mobile
2232,227,2023-12-04,Orgânico,Desktop
2233,227,2024-04-25,Orgânico,Mobile
2234,228,2024-06-16,Orgânico,Desktop
2235,228,2023-01-06,Email,Mobile
2236,228,2022-03-19,Anúncio,Mobile
2237,228,2023-10-10,Email,Mobile
2238,228,2024-09-24,Anúncio,Desktop
2239,228,2023-03-16,Anúncio,Desktop
2240,228,2024-01-16,Email,Desktop
2241,228,2024-02-05,Redes Sociais,Mobile
2242,228,2023-12-30,Orgânico,Desktop
2243,228,2024-02-19,Orgânico,Mobile
2244,228,2023-08-24,Redes Sociais,Mobile
2245,228,2022-10-20,Orgânico,Desktop
2246,229,2024-07-27,Orgânico,Desktop
2247,229,2023-10-16,Anúncio,Mobile
2248,229,2023-09-30,Email,Mobile
2249,229,2023-07-29,Anúncio,Desktop
2250,229,2022-02-09,Email,Mobile
2251,229,2023-06-04,Email,Mobile
2252,230,2022-08-24,Redes Sociais,Desktop
2253,230,2023-04-28,Anúncio,Desktop
2254,231,2022-05-13,Redes Sociais,Mobile
2255,231,2023-05-21,Email,Mobile
2256,231,2024-04-09,Orgânico,Mobile
2257,231,2024-05-15,Redes Sociais,Desktop
2258,231,2022-10-20,Orgânico,Desktop
2259,231,2023-08-21,Orgânico,Desktop
2260,231,2023-11-21,Anúncio,Mobile
2261,231,2023-05-17,Email,Mobile
2262,232,2022-09-07,Orgânico,Mobile
2263,232,2023-08-24,Orgânico,Mobile
2264,232,2024-09-07,Orgânico,Mobile
2265,232,2022-05-30,Redes Sociais,Mobile
2266,232,2023-08-03,Orgânico,Mobile
2267,232,2022-11-17,Anúncio,Desktop
2268,232,2023-06-16,Orgânico,Mobile
2269,232,2023-05-07,Email,Desktop
2270,232,2022-06-22,Redes Sociais,Mobile
2271,233,2022-01-11,Redes Sociais,Desktop
2272,233,2024-11-01,Email,Mobile
2273,233,2023-03-11,Email,Desktop
2274,233,2024-03-28,Orgânico,Mobile
2275,233,2024-07-19,Orgânico,Mobile
2276,233,2023-11-22,Email,Mobile
2277,233,2024-05-04,Email,Desktop
2278,233,2022-11-15,Email,Mobile
2279,233,2023-09-13,Orgânico,Desktop
2280,233,2023-02-01,Email,Desktop
2281,233,2023-04-05,Orgânico,Mobile
2282,233,2023-12-20,Anúncio,Desktop
2283,233,2024-11-06,Email,Mobile
2284,233,2023-05-20,Email,Mobile
2285,233,2024-12-28,Redes Sociais,Mobile
2286,233,2023-12-19,Orgânico,Mobile
2287,234,2024-09-19,Orgânico,Mobile
2288,234,2023-11-30,Anúncio,Mobile
2289,234,2022-12-16,Anúncio,Mobile
2290,234,2023-02-11,Anúncio,Mobile
2291,234,2024-12-27,Email,Mobile
2292,234,2024-12-01,Redes Sociais,Mobile
2293,234,2024-01-08,Email,Desktop
2294,234,2024-12-21,Redes Sociais,Desktop
2295,234,2024-02-04,Redes Sociais,Desktop
2296,234,2024-08-05,Anúncio,Desktop
2297,234,2024-01-28,Redes Sociais,Mobile
2298,234,2024-01-19,Anúncio,Desktop
2299,234,2022-09-03,Orgânico,Desktop
2300,234,2024-06-27,Email,Desktop
2301,234,2024-07-14,Email,Mobile
2302,234,2024-02-29,Anúncio,Desktop
2303,234,2022-06-21,Orgânico,Mobile
2304,234,2024-11-15,Orgânico,Desktop
2305,234,2023-04-21,Email,Desktop
2306,235,2022-09-21,Anúncio,Desktop
2307,235,2024-05-24,Anúncio,Desktop
2308,236,2023-10-17,Orgânico,Mobile
2309,236,2024-05-19,Redes Sociais,Desktop
2310,236,2024-12-05,Redes Sociais,Mobile
2311,236,2024-03-17,Redes Sociais,Mobile
2312,236,2024-09-10,Email,Mobile
2313,236,2023-04-21,Email,Desktop
2314,236,2023-05-02,Anúncio,Desktop
2315,236,2023-09-12,Redes Sociais,Mobile
2316,236,2024-02-16,Redes Sociais,Desktop
2317,236,2022-07-28,Redes Sociais,Mobile
2318,236,2023-11-08,Redes Sociais,Desktop
2319,236,2023-10-26,Redes Sociais,Desktop
2320,236,2022-05-31,Redes Sociais,Mobile
2321,236,2024-05-04,Anúncio,Desktop
2322,237,2023-01-05,Redes Sociais,Mobile
2323,237,2024-04-05,Orgânico,Mobile
2324,237,2023-01-12,Orgânico,Desktop
2325,237,2024-10-25,Email,Desktop
2326,237,2024-01-25,Orgânico,Desktop
2327,237,2023-10-02,Email,Desktop
2328,237,2024-04-01,Anúncio,Desktop
2329,237,2022-12-26,Redes Sociais,Mobile
2330,237,2024-12-16,Redes Sociais,Desktop
2331,237,2024-07-07,Anúncio,Desktop
2332,237,2022-04-30,Anúncio,Desktop
2333,237,2022-04-09,Redes Sociais,Desktop
2334,237,2023-05-29,Email,Mobile
2335,238,2023-08-04,Orgânico,Mobile
2336,238,2024-04-07,Redes Sociais,Desktop
2337,238,2023-09-07,Redes Sociais,Mobile
2338,238,2023-09-16,Orgânico,Mobile
2339,238,2024-05-05,Anúncio,Desktop
2340,238,2023-02-07,Redes Sociais,Desktop
2341,238,2022-09-10,Anúncio,Desktop
2342,238,2022-06-09,Orgânico,Desktop
2343,238,2022-07-24,Redes Sociais,Desktop
2344,238,2024-05-07,Email,Mobile
2345,238,2023-12-22,Orgânico,Desktop
2346,238,2022-05-13,Email,Mobile
2347,238,2023-03-06,Email,Desktop
2348,239,2023-02-16,Orgânico,Mobile
2349,239,2024-11-16,Anúncio,Desktop
2350,239,2024-12-19,Anúncio,Desktop
2351,239,2024-05-23,Orgânico,Desktop
2352,239,2023-01-05,Orgânico,Desktop
2353,239,2024-06-17,Email,Mobile
2354,239,2024-05-22,Orgânico,Mobile
2355,239,2024-02-09,Anúncio,Mobile
2356,239,2024-07-26,Email,Desktop
2357,239,2023-07-08,Email,Mobile
2358,239,2024-12-27,Orgânico,Desktop
2359,239,2023-07-13,Orgânico,Mobile
2360,239,2024-03-15,Anúncio,Mobile
2361,239,2023-02-06,Anúncio,Mobile
2362,240,2024-11-29,Orgânico,Desktop
2363,240,2024-05-16,Orgânico,Desktop
2364,240,2023-01-14,Redes Sociais,Desktop
2365,240,2022-03-06,Orgânico,Mobile
2366,240,2024-11-13,Email,Desktop
2367,240,2023-05-06,Orgânico,Mobile
2368,240,2024-11-09,Redes Sociais,Mobile
2369,240,2024-06-29,Redes Sociais,Desktop
2370,240,2022-05-16,Orgânico,Desktop
2371,240,2023-05-30,Orgânico,Mobile
2372,240,2024-05-22,Anúncio,Desktop
2373,240,2022-07-28,Email,Desktop
2374,240,2023-10-11,Anúncio,Desktop
2375,240,2023-09-19,Orgânico,Mobile
2376,241,2024-02-08,Orgânico,Desktop
2377,241,2022-02-16,Email,Desktop
2378,241,2023-06-06,Email,Mobile
2379,241,2022-05-14,Redes Sociais,Desktop
2380,241,2023-03-12,Email,Mobile
2381,241,2023-11-17,Orgânico,Desktop
2382,241,2022-12-17,Redes Sociais,Mobile
2383,241,2024-03-14,Anúncio,Desktop
2384,241,2023-12-19,Redes Sociais,Mobile
2385,242,2023-01-05,Redes Sociais,Desktop
2386,242,2024-02-26,Redes Sociais,Desktop
2387,242,2024-08-07,Orgânico,Desktop
2388,242,2023-05-04,Orgânico,Mobile
2389,242,2024-06-14,Redes Sociais,Mobile
2390,242,2022-10-15,Redes Sociais,Desktop
2391,242,2024-09-24,Email,Mobile
2392,242,2024-04-30,Anúncio,Desktop
2393,242,2024-08-07,Orgânico,Desktop
2394,242,2023-05-05,Redes Sociais,Desktop
2395,242,2023-06-29,Orgânico,Desktop
2396,242,2024-07-20,Anúncio,Mobile
2397,242,2023-10-21,Redes Sociais,Desktop
2398,242,2022-01-11,Anúncio,Desktop
2399,243,2024-01-01,Orgânico,Mobile
2400,243,2022-12-28,Redes Sociais,Mobile
2401,243,2022-03-25,Email,Mobile
2402,243,2023-12-08,Anúncio,Desktop
2403,243,2023-09-11,Email,Desktop
2404,243,2024-02-27,Redes Sociais,Desktop
2405,243,2023-10-29,Orgânico,Desktop
2406,243,2024-05-31,Orgânico,Desktop
2407,243,2022-02-04,Redes Sociais,Desktop
2408,243,2023-02-09,Anúncio,Desktop
2409,243,2022-06-08,Email,Mobile
2410,243,2023-07-03,Orgânico,Desktop
2411,244,2022-10-06,Redes Sociais,Mobile
2412,244,2023-03-07,Anúncio,Mobile
2413,244,2022-12-26,Anúncio,Desktop
2414,244,2024-11-04,Redes Sociais,Mobile
2415,244,2024-02-17,Redes Sociais,Desktop
2416,244,2024-09-02,Orgânico,Desktop
2417,244,2023-12-24,Redes Sociais,Desktop
2418,244,2022-11-21,Email,Desktop
2419,245,2024-12-09,Anúncio,Desktop
2420,245,2022-03-10,Redes Sociais,Mobile
2421,245,2022-01-16,Redes Sociais,Desktop
2422,245,2024-05-18,Email,Mobile
2423,245,2022-05-12,Email,Desktop
2424,245,2022-09-30,Redes Sociais,Desktop
2425,245,2023-04-29,Anúncio,Mobile
2426,245,2024-12-07,Anúncio,Mobile
2427,245,2022-02-05,Orgânico,Desktop
2428,245,2024-10-24,Email,Desktop
2429,245,2024-01-10,Anúncio,Mobile
2430,245,2023-02-01,Anúncio,Mobile
2431,245,2023-04-11,Orgânico,Mobile
2432,245,2024-04-26,Anúncio,Mobile
2433,246,2022-11-22,Anúncio,Mobile
2434,246,2022-10-31,Email,Desktop
2435,246,2024-07-17,Email,Mobile
2436,246,2022-05-29,Redes Sociais,Mobile
2437,246,2023-08-07,Email,Mobile
2438,247,2023-06-13,Redes Sociais,Mobile
2439,247,2023-08-03,Email,Mobile
2440,248,2023-01-30,Orgânico,Mobile
2441,248,2024-03-20,Email,Desktop
2442,248,2023-11-24,Redes Sociais,Desktop
2443,248,2024-10-28,Redes Sociais,Mobile
2444,248,2023-06-23,Email,Desktop
2445,248,2022-09-29,Anúncio,Mobile
2446,249,2023-08-16,Email,Desktop
2447,249,2022-04-25,Redes Sociais,Desktop
2448,249,2022-07-26,Redes Sociais,Mobile
2449,249,2022-04-22,Orgânico,Mobile
2450,249,2022-07-04,Orgânico,Mobile
2451,249,2022-08-09,Email,Desktop
2452,249,2024-12-29,Anúncio,Desktop
2453,249,2023-09-14,Redes Sociais,Desktop
2454,249,2023-07-22,Orgânico,Mobile
2455,249,2023-08-24,Orgânico,Desktop
2456,249,2022-05-11,Anúncio,Desktop
2457,249,2022-06-20,Redes Sociais,Desktop
2458,249,2024-09-18,Orgânico,Mobile
2459,249,2022-09-03,Email,Mobile
2460,249,2023-01-03,Redes Sociais,Desktop
2461,249,2023-09-08,Redes Sociais,Mobile
2462,249,2023-03-18,Orgânico,Desktop
2463,249,2023-11-30,Email,Desktop
2464,250,2024-02-01,Orgânico,Desktop
2465,250,2024-07-11,Redes Sociais,Mobile
2466,250,2022-01-25,Anúncio,Mobile
2467,250,2024-02-03,Email,Mobile
2468,250,2023-03-10,Redes Sociais,Desktop
2469,250,2024-06-28,Orgânico,Desktop
2470,250,2022-04-16,Email,Desktop
2471,250,2022-06-17,Anúncio,Mobile
2472,251,2023-06-04,Redes Sociais,Desktop
2473,251,2024-12-02,Redes Sociais,Desktop
2474,251,2024-01-19,Email,Mobile
2475,251,2022-02-18,Redes Sociais,Mobile
2476,251,2023-05-18,Redes Sociais,Mobile
2477,251,2024-09-12,Redes Sociais,Desktop
2478,251,2022-03-08,Orgânico,Desktop
2479,251,2024-08-24,Orgânico,Mobile
2480,252,2023-11-28,Redes Sociais,Desktop
2481,252,2022-12-25,Orgânico,Desktop
2482,252,2024-08-07,Orgânico,Desktop
2483,252,2023-10-25,Email,Mobile
2484,252,2023-03-02,Redes Sociais,Mobile
2485,253,2023-12-04,Orgânico,Mobile
2486,253,2022-05-18,Orgânico,Desktop
2487,253,2022-12-16,Anúncio,Mobile
2488,254,2022-11-06,Orgânico,Desktop
2489,254,2024-09-28,Redes Sociais,Mobile
2490,254,2022-09-26,Redes Sociais,Desktop
2491,254,2022-01-16,Anúncio,Desktop
2492,255,2024-03-23,Redes Sociais,Mobile
2493,255,2023-04-27,Redes Sociais,Desktop
2494,255,2022-09-26,Anúncio,Mobile
2495,255,2022-11-12,Redes Sociais,Mobile
2496,255,2024-10-04,Anúncio,Desktop
2497,255,2023-01-24,Anúncio,Desktop
2498,256,2024-12-16,Orgânico,Mobile
2499,256,2023-12-22,Email,Mobile
2500,256,2022-12-08,Orgânico,Desktop
2501,256,2022-10-31,Email,Desktop
2502,256,2024-03-26,Email,Desktop
2503,256,2024-10-26,Anúncio,Mobile
2504,256,2024-04-25,Email,Mobile
2505,257,2022-10-30,Email,Mobile
2506,257,2022-06-09,Anúncio,Desktop
2507,257,2022-06-30,Anúncio,Desktop
2508,257,2023-01-12,Email,Desktop
2509,257,2022-01-16,Redes Sociais,Desktop
2510,257,2022-09-10,Email,Desktop
2511,257,2022-01-31,Orgânico,Mobile
2512,257,2022-10-16,Redes Sociais,Desktop
2513,257,2023-07-02,Orgânico,Desktop
2514,257,2024-05-07,Email,Mobile
2515,257,2023-06-05,Anúncio,Mobile
2516,257,2022-01-04,Orgânico,Mobile
2517,257,2022-01-16,Anúncio,Mobile
2518,258,2024-08-13,Anúncio,Mobile
2519,258,2022-09-20,Redes Sociais,Mobile
2520,258,2022-09-22,Anúncio,Mobile
2521,258,2023-01-13,Redes Sociais,Mobile
2522,258,2023-04-21,Anúncio,Mobile
2523,258,2023-03-14,Redes Sociais,Mobile
2524,258,2022-01-16,Orgânico,Desktop
2525,258,2024-05-17,Redes Sociais,Desktop
2526,259,2023-08-04,Orgânico,Desktop
2527,259,2024-10-15,Anúncio,Mobile
2528,259,2024-03-17,Anúncio,Desktop
2529,259,2023-09-11,Redes Sociais,Desktop
2530,259,2023-02-09,Email,Mobile
2531,259,2023-08-17,Anúncio,Desktop
2532,259,2022-01-12,Orgânico,Mobile
2533,259,2024-05-27,Anúncio,Mobile
2534,259,2022-03-19,Anúncio,Mobile
2535,259,2023-09-06,Redes Sociais,Mobile
2536,259,2024-03-22,Redes Sociais,Mobile
2537,259,2024-12-07,Redes Sociais,Desktop
2538,259,2022-07-28,Orgânico,Mobile
2539,259,2023-06-06,Orgânico,Desktop
2540,259,2024-09-20,Orgânico,Desktop
2541,260,2024-02-20,Email,Mobile
2542,260,2024-08-17,Redes Sociais,Desktop
2543,260,2024-12-12,Anúncio,Desktop
2544,260,2023-07-10,Email,Desktop
2545,260,2024-04-04,Orgânico,Desktop
2546,260,2024-09-09,Anúncio,Desktop
2547,260,2023-05-08,Orgânico,Mobile
2548,260,2022-03-16,Email,Mobile
2549,260,2023-01-06,Redes Sociais,Mobile
2550,260,2023-08-13,Redes Sociais,Mobile
2551,261,2022-10-31,Redes Sociais,Mobile
2552,261,2024-09-05,Email,Desktop
2553,261,2023-01-10,Email,Desktop
2554,261,2022-07-07,Redes Sociais,Mobile
2555,261,2023-04-19,Anúncio,Desktop
2556,261,2023-06-15,Redes Sociais,Mobile
2557,261,2024-08-20,Redes Sociais,Desktop
2558,262,2024-12-25,Orgânico,Mobile
2559,262,2023-03-02,Email,Desktop
2560,262,2022-05-13,Anúncio,Mobile
2561,262,2022-11-10,Redes Sociais,Desktop
2562,262,2024-10-05,Redes Sociais,Desktop
2563,262,2023-10-23,Anúncio,Desktop
2564,262,2024-01-18,Anúncio,Mobile
2565,262,2023-02-14,Anúncio,Desktop
2566,262,2023-11-11,Orgânico,Mobile
2567,262,2022-04-24,Orgânico,Mobile
2568,262,2024-12-14,Anúncio,Mobile
2569,262,2023-11-15,Email,Desktop
2570,262,2022-05-26,Redes Sociais,Mobile
2571,262,2024-10-30,Redes Sociais,Desktop
2572,262,2024-04-14,Orgânico,Mobile
2573,262,2022-08-01,Orgânico,Desktop
2574,262,2022-01-27,Anúncio,Desktop
2575,262,2024-02-29,Email,Desktop
2576,263,2022-03-15,Anúncio,Desktop
2577,263,2024-02-25,Orgânico,Desktop
2578,263,2022-08-25,Redes Sociais,Desktop
2579,263,2023-01-13,Orgânico,Desktop
2580,263,2024-06-24,Email,Mobile
2581,263,2023-10-15,Email,Mobile
2582,263,2022-07-15,Redes Sociais,Desktop
2583,263,2024-06-11,Anúncio,Desktop
2584,263,2024-12-20,Orgânico,Mobile
2585,263,2024-04-26,Anúncio,Desktop
2586,263,2023-07-18,Anúncio,Mobile
2587,263,2024-10-14,Email,Mobile
2588,263,2024-12-04,Email,Mobile
2589,264,2024-11-16,Orgânico,Desktop
2590,264,2024-04-28,Orgânico,Desktop
2591,264,2024-12-21,Anúncio,Desktop
2592,264,2023-09-25,Email,Mobile
2593,264,2023-08-29,Redes Sociais,Mobile
2594,264,2023-06-09,Orgânico,Mobile
2595,264,2022-06-12,Redes Sociais,Desktop
2596,264,2024-09-08,Orgânico,Mobile
2597,264,2022-06-22,Email,Mobile
2598,264,2022-03-05,Orgânico,Desktop
2599,264,2024-09-01,Anúncio,Mobile
2600,265,2023-04-03,Redes Sociais,Mobile
2601,265,2024-09-05,Email,Desktop
2602,265,2022-10-07,Email,Mobile
2603,265,2022-10-23,Anúncio,Desktop
2604,265,2023-11-15,Redes Sociais,Desktop
2605,265,2023-01-10,Email,Mobile
2606,265,2022-01-29,Redes Sociais,Mobile
2607,265,2022-02-22,Orgânico,Mobile
2608,265,2022-03-17,Anúncio,Desktop
2609,265,2022-04-27,Email,Desktop
2610,265,2024-01-16,Orgânico,Desktop
2611,265,2022-10-22,Anúncio,Mobile
2612,265,2024-11-10,Orgânico,Desktop
2613,266,2023-05-12,Anúncio,Desktop
2614,266,2022-02-13,Redes Sociais,Mobile
2615,266,2023-08-28,Redes Sociais,Mobile
2616,266,2023-03-30,Orgânico,Mobile
2617,267,2023-05-22,Anúncio,Desktop
2618,267,2022-01-21,Email,Desktop
2619,267,2023-09-12,Anúncio,Mobile
2620,267,2024-12-30,Email,Desktop
2621,267,2022-12-03,Email,Mobile
2622,267,2024-06-28,Email,Desktop
2623,267,2022-01-13,Redes Sociais,Desktop
2624,267,2024-09-04,Email,Desktop
2625,267,2022-06-24,Redes Sociais,Mobile
2626,267,2022-08-29,Redes Sociais,Desktop
2627,267,2023-12-26,Anúncio,Mobile
2628,267,2023-11-22,Email,Desktop
2629,267,2024-01-17,Orgânico,Desktop
2630,268,2023-02-21,Redes Sociais,Mobile
2631,268,2023-09-20,Email,Desktop
2632,268,2024-10-17,Anúncio,Desktop
2633,268,2022-02-15,Email,Mobile
2634,268,2022-01-10,Email,Mobile
2635,268,2023-10-11,Orgânico,Desktop
2636,268,2023-10-02,Email,Desktop
2637,268,2024-06-27,Anúncio,Mobile
2638,268,2024-10-26,Orgânico,Mobile
2639,268,2023-07-02,Redes Sociais,Desktop
2640,268,2023-01-30,Email,Desktop
2641,268,2024-01-19,Orgânico,Desktop
2642,268,2022-02-19,Email,Mobile
2643,268,2023-01-13,Email,Desktop
2644,268,2024-09-26,Orgânico,Desktop
2645,269,2024-12-19,Email,Desktop
2646,269,2022-01-03,Redes Sociais,Desktop
2647,269,2022-10-02,Anúncio,Desktop
2648,269,2022-08-03,Redes Sociais,Mobile
2649,269,2022-11-25,Redes Sociais,Mobile
2650,269,2022-05-06,Redes Sociais,Desktop
2651,270,2022-08-05,Orgânico,Desktop
2652,270,2024-04-11,Anúncio,Desktop
2653,270,2023-05-26,Redes Sociais,Mobile
2654,270,2022-11-28,Orgânico,Desktop
2655,270,2024-06-18,Anúncio,Mobile
2656,270,2023-09-26,Email,Mobile
2657,271,2023-04-03,Anúncio,Mobile
2658,271,2022-01-09,Orgânico,Mobile
2659,271,2024-12-18,Redes Sociais,Mobile
2660,271,2023-02-03,Anúncio,Mobile
2661,272,2023-04-25,Anúncio,Mobile
2662,272,2024-07-04,Redes Sociais,Mobile
2663,272,2023-08-07,Anúncio,Mobile
